query_id,cas_a,cas_b,gold_chunk,gold_chunk_cas,rank_426,in_259_valid
pair::111-54-6::7664-93-9::t3,111-54-6,7664-93-9,sec::7664-93-9::2,7664-93-9,,True
pair::111-54-6::7664-93-9::t4,111-54-6,7664-93-9,sec::111-54-6::10,111-54-6,4,True
pair::111-54-6::7664-93-9::t4,111-54-6,7664-93-9,sec::111-54-6::2,111-54-6,6,True
pair::111-54-6::7664-93-9::t4,111-54-6,7664-93-9,sec::7664-93-9::10,7664-93-9,,True
pair::111-54-6::7664-93-9::t4,111-54-6,7664-93-9,sec::7664-93-9::2,7664-93-9,8,True
pair::10101-50-5::112-02-7::t0,10101-50-5,112-02-7,sec::10101-50-5::10,10101-50-5,1,True
pair::10101-50-5::112-02-7::t0,10101-50-5,112-02-7,sec::10101-50-5::2,10101-50-5,4,True
pair::10101-50-5::112-02-7::t0,10101-50-5,112-02-7,sec::112-02-7::10,112-02-7,2,True
pair::10101-50-5::112-02-7::t0,10101-50-5,112-02-7,sec::112-02-7::2,112-02-7,3,True
pair::10101-50-5::112-02-7::t1,10101-50-5,112-02-7,sec::10101-50-5::10,10101-50-5,2,True
pair::10101-50-5::112-02-7::t1,10101-50-5,112-02-7,sec::10101-50-5::2,10101-50-5,4,True
pair::10101-50-5::112-02-7::t1,10101-50-5,112-02-7,sec::112-02-7::10,112-02-7,3,True
pair::10101-50-5::112-02-7::t1,10101-50-5,112-02-7,sec::112-02-7::2,112-02-7,1,True
pair::10101-50-5::112-02-7::t2,10101-50-5,112-02-7,sec::10101-50-5::10,10101-50-5,3,True
pair::10101-50-5::112-02-7::t2,10101-50-5,112-02-7,sec::10101-50-5::2,10101-50-5,4,True
pair::10101-50-5::112-02-7::t2,10101-50-5,112-02-7,sec::112-02-7::10,112-02-7,2,True
pair::10101-50-5::112-02-7::t2,10101-50-5,112-02-7,sec::112-02-7::2,112-02-7,1,True
pair::10101-50-5::112-02-7::t3,10101-50-5,112-02-7,sec::10101-50-5::10,10101-50-5,3,True
pair::10101-50-5::112-02-7::t3,10101-50-5,112-02-7,sec::10101-50-5::2,10101-50-5,7,True
pair::10101-50-5::112-02-7::t3,10101-50-5,112-02-7,sec::112-02-7::10,112-02-7,1,True
pair::10101-50-5::112-02-7::t3,10101-50-5,112-02-7,sec::112-02-7::2,112-02-7,2,True
pair::10101-50-5::112-02-7::t4,10101-50-5,112-02-7,sec::10101-50-5::10,10101-50-5,2,True
pair::10101-50-5::112-02-7::t4,10101-50-5,112-02-7,sec::10101-50-5::2,10101-50-5,3,True
pair::10101-50-5::112-02-7::t4,10101-50-5,112-02-7,sec::112-02-7::10,112-02-7,4,True
pair::10101-50-5::112-02-7::t4,10101-50-5,112-02-7,sec::112-02-7::2,112-02-7,1,True
pair::118-52-5::1310-61-8::t0,118-52-5,1310-61-8,sec::118-52-5::10,118-52-5,1,True
pair::118-52-5::1310-61-8::t0,118-52-5,1310-61-8,sec::118-52-5::2,118-52-5,2,True
pair::118-52-5::1310-61-8::t0,118-52-5,1310-61-8,sec::1310-61-8::10,1310-61-8,3,True
pair::118-52-5::1310-61-8::t0,118-52-5,1310-61-8,sec::1310-61-8::2,1310-61-8,4,True
pair::118-52-5::1310-61-8::t1,118-52-5,1310-61-8,sec::118-52-5::10,118-52-5,2,True
pair::118-52-5::1310-61-8::t1,118-52-5,1310-61-8,sec::118-52-5::2,118-52-5,1,True
pair::118-52-5::1310-61-8::t1,118-52-5,1310-61-8,sec::1310-61-8::10,1310-61-8,4,True
pair::118-52-5::1310-61-8::t1,118-52-5,1310-61-8,sec::1310-61-8::2,1310-61-8,3,True
pair::118-52-5::1310-61-8::t2,118-52-5,1310-61-8,sec::118-52-5::10,118-52-5,2,True
pair::118-52-5::1310-61-8::t2,118-52-5,1310-61-8,sec::118-52-5::2,118-52-5,1,True
pair::118-52-5::1310-61-8::t2,118-52-5,1310-61-8,sec::1310-61-8::10,1310-61-8,3,True
pair::118-52-5::1310-61-8::t2,118-52-5,1310-61-8,sec::1310-61-8::2,1310-61-8,5,True
pair::118-52-5::1310-61-8::t3,118-52-5,1310-61-8,sec::118-52-5::10,118-52-5,1,True
pair::118-52-5::1310-61-8::t3,118-52-5,1310-61-8,sec::118-52-5::2,118-52-5,2,True
pair::118-52-5::1310-61-8::t3,118-52-5,1310-61-8,sec::1310-61-8::10,1310-61-8,3,True
pair::118-52-5::1310-61-8::t3,118-52-5,1310-61-8,sec::1310-61-8::2,1310-61-8,4,True
pair::118-52-5::1310-61-8::t4,118-52-5,1310-61-8,sec::118-52-5::10,118-52-5,2,True
pair::118-52-5::1310-61-8::t4,118-52-5,1310-61-8,sec::118-52-5::2,118-52-5,1,True
pair::118-52-5::1310-61-8::t4,118-52-5,1310-61-8,sec::1310-61-8::10,1310-61-8,5,True
pair::118-52-5::1310-61-8::t4,118-52-5,1310-61-8,sec::1310-61-8::2,1310-61-8,3,True
pair::100-01-6::121-17-5::t0,100-01-6,121-17-5,sec::100-01-6::10,100-01-6,3,True
pair::100-01-6::121-17-5::t0,100-01-6,121-17-5,sec::100-01-6::2,100-01-6,6,True
pair::100-01-6::121-17-5::t0,100-01-6,121-17-5,sec::121-17-5::10,121-17-5,2,True
pair::100-01-6::121-17-5::t0,100-01-6,121-17-5,sec::121-17-5::2,121-17-5,1,True
pair::100-01-6::121-17-5::t1,100-01-6,121-17-5,sec::100-01-6::10,100-01-6,6,True
pair::100-01-6::121-17-5::t1,100-01-6,121-17-5,sec::100-01-6::2,100-01-6,4,True
pair::100-01-6::121-17-5::t1,100-01-6,121-17-5,sec::121-17-5::10,121-17-5,2,True
pair::100-01-6::121-17-5::t1,100-01-6,121-17-5,sec::121-17-5::2,121-17-5,1,True
pair::100-01-6::121-17-5::t2,100-01-6,121-17-5,sec::100-01-6::10,100-01-6,5,True
pair::100-01-6::121-17-5::t2,100-01-6,121-17-5,sec::100-01-6::2,100-01-6,7,True
pair::100-01-6::121-17-5::t2,100-01-6,121-17-5,sec::121-17-5::10,121-17-5,2,True
pair::100-01-6::121-17-5::t2,100-01-6,121-17-5,sec::121-17-5::2,121-17-5,1,True
pair::100-01-6::121-17-5::t3,100-01-6,121-17-5,sec::100-01-6::10,100-01-6,7,True
pair::100-01-6::121-17-5::t3,100-01-6,121-17-5,sec::100-01-6::2,100-01-6,11,True
pair::100-01-6::121-17-5::t3,100-01-6,121-17-5,sec::121-17-5::10,121-17-5,1,True
pair::100-01-6::121-17-5::t3,100-01-6,121-17-5,sec::121-17-5::2,121-17-5,2,True
pair::100-01-6::121-17-5::t4,100-01-6,121-17-5,sec::100-01-6::10,100-01-6,,True
pair::100-01-6::121-17-5::t4,100-01-6,121-17-5,sec::100-01-6::2,100-01-6,3,True
pair::100-01-6::121-17-5::t4,100-01-6,121-17-5,sec::121-17-5::10,121-17-5,2,True
pair::100-01-6::121-17-5::t4,100-01-6,121-17-5,sec::121-17-5::2,121-17-5,1,True
pair::10026-06-9::13718-59-7::t0,10026-06-9,13718-59-7,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::13718-59-7::t0,10026-06-9,13718-59-7,sec::10026-06-9::2,10026-06-9,2,True
pair::10026-06-9::13718-59-7::t0,10026-06-9,13718-59-7,sec::13718-59-7::10,13718-59-7,3,True
pair::10026-06-9::13718-59-7::t0,10026-06-9,13718-59-7,sec::13718-59-7::2,13718-59-7,10,True
pair::10026-06-9::13718-59-7::t1,10026-06-9,13718-59-7,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::13718-59-7::t1,10026-06-9,13718-59-7,sec::10026-06-9::2,10026-06-9,2,True
pair::10026-06-9::13718-59-7::t1,10026-06-9,13718-59-7,sec::13718-59-7::10,13718-59-7,3,True
pair::10026-06-9::13718-59-7::t1,10026-06-9,13718-59-7,sec::13718-59-7::2,13718-59-7,6,True
pair::10026-06-9::13718-59-7::t2,10026-06-9,13718-59-7,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::13718-59-7::t2,10026-06-9,13718-59-7,sec::10026-06-9::2,10026-06-9,3,True
pair::10026-06-9::13718-59-7::t2,10026-06-9,13718-59-7,sec::13718-59-7::10,13718-59-7,2,True
pair::10026-06-9::13718-59-7::t2,10026-06-9,13718-59-7,sec::13718-59-7::2,13718-59-7,7,True
pair::10026-06-9::13718-59-7::t3,10026-06-9,13718-59-7,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::13718-59-7::t3,10026-06-9,13718-59-7,sec::10026-06-9::2,10026-06-9,4,True
pair::10026-06-9::13718-59-7::t3,10026-06-9,13718-59-7,sec::13718-59-7::10,13718-59-7,2,True
pair::10026-06-9::13718-59-7::t3,10026-06-9,13718-59-7,sec::13718-59-7::2,13718-59-7,11,True
pair::10026-06-9::13718-59-7::t4,10026-06-9,13718-59-7,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::13718-59-7::t4,10026-06-9,13718-59-7,sec::10026-06-9::2,10026-06-9,2,True
pair::10026-06-9::13718-59-7::t4,10026-06-9,13718-59-7,sec::13718-59-7::10,13718-59-7,3,True
pair::10026-06-9::13718-59-7::t4,10026-06-9,13718-59-7,sec::13718-59-7::2,13718-59-7,4,True
pair::1120-71-4::1271-19-8::t0,1120-71-4,1271-19-8,sec::1120-71-4::10,1120-71-4,2,True
pair::1120-71-4::1271-19-8::t0,1120-71-4,1271-19-8,sec::1120-71-4::2,1120-71-4,4,True
pair::1120-71-4::1271-19-8::t0,1120-71-4,1271-19-8,sec::1271-19-8::10,1271-19-8,1,True
pair::1120-71-4::1271-19-8::t0,1120-71-4,1271-19-8,sec::1271-19-8::2,1271-19-8,3,True
pair::1120-71-4::1271-19-8::t1,1120-71-4,1271-19-8,sec::1120-71-4::10,1120-71-4,1,True
pair::1120-71-4::1271-19-8::t1,1120-71-4,1271-19-8,sec::1120-71-4::2,1120-71-4,3,True
pair::1120-71-4::1271-19-8::t1,1120-71-4,1271-19-8,sec::1271-19-8::10,1271-19-8,2,True
pair::1120-71-4::1271-19-8::t1,1120-71-4,1271-19-8,sec::1271-19-8::2,1271-19-8,4,True
pair::1120-71-4::1271-19-8::t2,1120-71-4,1271-19-8,sec::1120-71-4::10,1120-71-4,1,True
pair::1120-71-4::1271-19-8::t2,1120-71-4,1271-19-8,sec::1120-71-4::2,1120-71-4,3,True
pair::1120-71-4::1271-19-8::t2,1120-71-4,1271-19-8,sec::1271-19-8::10,1271-19-8,2,True
pair::1120-71-4::1271-19-8::t2,1120-71-4,1271-19-8,sec::1271-19-8::2,1271-19-8,4,True
pair::1120-71-4::1271-19-8::t3,1120-71-4,1271-19-8,sec::1120-71-4::10,1120-71-4,2,True
pair::1120-71-4::1271-19-8::t3,1120-71-4,1271-19-8,sec::1120-71-4::2,1120-71-4,4,True
pair::1120-71-4::1271-19-8::t3,1120-71-4,1271-19-8,sec::1271-19-8::10,1271-19-8,1,True
pair::1120-71-4::1271-19-8::t3,1120-71-4,1271-19-8,sec::1271-19-8::2,1271-19-8,3,True
pair::1120-71-4::1271-19-8::t4,1120-71-4,1271-19-8,sec::1120-71-4::10,1120-71-4,3,True
pair::1120-71-4::1271-19-8::t4,1120-71-4,1271-19-8,sec::1120-71-4::2,1120-71-4,4,True
pair::1120-71-4::1271-19-8::t4,1120-71-4,1271-19-8,sec::1271-19-8::10,1271-19-8,2,True
pair::1120-71-4::1271-19-8::t4,1120-71-4,1271-19-8,sec::1271-19-8::2,1271-19-8,1,True
pair::143-33-9::7647-01-0::t0,143-33-9,7647-01-0,sec::143-33-9::10,143-33-9,1,True
pair::143-33-9::7647-01-0::t0,143-33-9,7647-01-0,sec::143-33-9::2,143-33-9,5,True
pair::143-33-9::7647-01-0::t0,143-33-9,7647-01-0,sec::7647-01-0::10,7647-01-0,7,True
pair::143-33-9::7647-01-0::t0,143-33-9,7647-01-0,sec::7647-01-0::2,7647-01-0,,True
pair::143-33-9::7647-01-0::t1,143-33-9,7647-01-0,sec::143-33-9::10,143-33-9,2,True
pair::143-33-9::7647-01-0::t1,143-33-9,7647-01-0,sec::143-33-9::2,143-33-9,5,True
pair::143-33-9::7647-01-0::t1,143-33-9,7647-01-0,sec::7647-01-0::10,7647-01-0,3,True
pair::143-33-9::7647-01-0::t1,143-33-9,7647-01-0,sec::7647-01-0::2,7647-01-0,1,True
pair::143-33-9::7647-01-0::t2,143-33-9,7647-01-0,sec::143-33-9::10,143-33-9,1,True
pair::143-33-9::7647-01-0::t2,143-33-9,7647-01-0,sec::143-33-9::2,143-33-9,5,True
pair::143-33-9::7647-01-0::t2,143-33-9,7647-01-0,sec::7647-01-0::10,7647-01-0,2,True
pair::143-33-9::7647-01-0::t2,143-33-9,7647-01-0,sec::7647-01-0::2,7647-01-0,4,True
pair::143-33-9::7647-01-0::t3,143-33-9,7647-01-0,sec::143-33-9::10,143-33-9,1,True
pair::143-33-9::7647-01-0::t3,143-33-9,7647-01-0,sec::143-33-9::2,143-33-9,17,True
pair::143-33-9::7647-01-0::t3,143-33-9,7647-01-0,sec::7647-01-0::10,7647-01-0,2,True
pair::143-33-9::7647-01-0::t3,143-33-9,7647-01-0,sec::7647-01-0::2,7647-01-0,,True
pair::143-33-9::7647-01-0::t4,143-33-9,7647-01-0,sec::143-33-9::10,143-33-9,4,True
pair::143-33-9::7647-01-0::t4,143-33-9,7647-01-0,sec::143-33-9::2,143-33-9,2,True
pair::143-33-9::7647-01-0::t4,143-33-9,7647-01-0,sec::7647-01-0::10,7647-01-0,3,True
pair::143-33-9::7647-01-0::t4,143-33-9,7647-01-0,sec::7647-01-0::2,7647-01-0,1,True
pair::10222-01-2::7761-88-8::t0,10222-01-2,7761-88-8,sec::10222-01-2::10,10222-01-2,1,True
pair::10222-01-2::7761-88-8::t0,10222-01-2,7761-88-8,sec::10222-01-2::2,10222-01-2,2,True
pair::10222-01-2::7761-88-8::t0,10222-01-2,7761-88-8,sec::7761-88-8::10,7761-88-8,11,True
pair::10222-01-2::7761-88-8::t0,10222-01-2,7761-88-8,sec::7761-88-8::2,7761-88-8,,True
pair::10222-01-2::7761-88-8::t1,10222-01-2,7761-88-8,sec::10222-01-2::10,10222-01-2,1,True
pair::10222-01-2::7761-88-8::t1,10222-01-2,7761-88-8,sec::10222-01-2::2,10222-01-2,2,True
pair::10222-01-2::7761-88-8::t1,10222-01-2,7761-88-8,sec::7761-88-8::10,7761-88-8,5,True
pair::10222-01-2::7761-88-8::t1,10222-01-2,7761-88-8,sec::7761-88-8::2,7761-88-8,3,True
pair::10222-01-2::7761-88-8::t2,10222-01-2,7761-88-8,sec::10222-01-2::10,10222-01-2,1,True
pair::10222-01-2::7761-88-8::t2,10222-01-2,7761-88-8,sec::10222-01-2::2,10222-01-2,2,True
pair::10222-01-2::7761-88-8::t2,10222-01-2,7761-88-8,sec::7761-88-8::10,7761-88-8,,True
pair::10222-01-2::7761-88-8::t2,10222-01-2,7761-88-8,sec::7761-88-8::2,7761-88-8,11,True
pair::10222-01-2::7761-88-8::t3,10222-01-2,7761-88-8,sec::10222-01-2::10,10222-01-2,1,True
pair::10222-01-2::7761-88-8::t3,10222-01-2,7761-88-8,sec::10222-01-2::2,10222-01-2,2,True
pair::10222-01-2::7761-88-8::t3,10222-01-2,7761-88-8,sec::7761-88-8::10,7761-88-8,5,True
pair::10222-01-2::7761-88-8::t3,10222-01-2,7761-88-8,sec::7761-88-8::2,7761-88-8,,True
pair::10222-01-2::7761-88-8::t4,10222-01-2,7761-88-8,sec::10222-01-2::10,10222-01-2,2,True
pair::10222-01-2::7761-88-8::t4,10222-01-2,7761-88-8,sec::10222-01-2::2,10222-01-2,1,True
pair::10222-01-2::7761-88-8::t4,10222-01-2,7761-88-8,sec::7761-88-8::10,7761-88-8,11,True
pair::10222-01-2::7761-88-8::t4,10222-01-2,7761-88-8,sec::7761-88-8::2,7761-88-8,3,True
pair::10026-06-9::106-87-6::t0,10026-06-9,106-87-6,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::106-87-6::t0,10026-06-9,106-87-6,sec::10026-06-9::2,10026-06-9,2,True
pair::10026-06-9::106-87-6::t0,10026-06-9,106-87-6,sec::106-87-6::10,106-87-6,4,True
pair::10026-06-9::106-87-6::t0,10026-06-9,106-87-6,sec::106-87-6::2,106-87-6,,True
pair::10026-06-9::106-87-6::t1,10026-06-9,106-87-6,sec::10026-06-9::10,10026-06-9,2,True
pair::10026-06-9::106-87-6::t1,10026-06-9,106-87-6,sec::10026-06-9::2,10026-06-9,1,True
pair::10026-06-9::106-87-6::t1,10026-06-9,106-87-6,sec::106-87-6::10,106-87-6,4,True
pair::10026-06-9::106-87-6::t1,10026-06-9,106-87-6,sec::106-87-6::2,106-87-6,6,True
pair::10026-06-9::106-87-6::t2,10026-06-9,106-87-6,sec::10026-06-9::10,10026-06-9,2,True
pair::10026-06-9::106-87-6::t2,10026-06-9,106-87-6,sec::10026-06-9::2,10026-06-9,1,True
pair::10026-06-9::106-87-6::t2,10026-06-9,106-87-6,sec::106-87-6::10,106-87-6,4,True
pair::10026-06-9::106-87-6::t2,10026-06-9,106-87-6,sec::106-87-6::2,106-87-6,6,True
pair::10026-06-9::106-87-6::t3,10026-06-9,106-87-6,sec::10026-06-9::10,10026-06-9,1,True
pair::10026-06-9::106-87-6::t3,10026-06-9,106-87-6,sec::10026-06-9::2,10026-06-9,3,True
pair::10026-06-9::106-87-6::t3,10026-06-9,106-87-6,sec::106-87-6::10,106-87-6,4,True
pair::10026-06-9::106-87-6::t3,10026-06-9,106-87-6,sec::106-87-6::2,106-87-6,,True
pair::10026-06-9::106-87-6::t4,10026-06-9,106-87-6,sec::10026-06-9::10,10026-06-9,2,True
pair::10026-06-9::106-87-6::t4,10026-06-9,106-87-6,sec::10026-06-9::2,10026-06-9,1,True
pair::10026-06-9::106-87-6::t4,10026-06-9,106-87-6,sec::106-87-6::10,106-87-6,5,True
pair::10026-06-9::106-87-6::t4,10026-06-9,106-87-6,sec::106-87-6::2,106-87-6,6,True
pair::10169-02-5::15630-89-4::t0,10169-02-5,15630-89-4,sec::10169-02-5::10,10169-02-5,1,True
pair::10169-02-5::15630-89-4::t0,10169-02-5,15630-89-4,sec::10169-02-5::2,10169-02-5,11,True
pair::10169-02-5::15630-89-4::t0,10169-02-5,15630-89-4,sec::15630-89-4::10,15630-89-4,10,True
pair::10169-02-5::15630-89-4::t0,10169-02-5,15630-89-4,sec::15630-89-4::2,15630-89-4,13,True
pair::10169-02-5::15630-89-4::t1,10169-02-5,15630-89-4,sec::10169-02-5::10,10169-02-5,1,True
pair::10169-02-5::15630-89-4::t1,10169-02-5,15630-89-4,sec::10169-02-5::2,10169-02-5,2,True
pair::10169-02-5::15630-89-4::t1,10169-02-5,15630-89-4,sec::15630-89-4::10,15630-89-4,4,True
pair::10169-02-5::15630-89-4::t1,10169-02-5,15630-89-4,sec::15630-89-4::2,15630-89-4,6,True
pair::10169-02-5::15630-89-4::t2,10169-02-5,15630-89-4,sec::10169-02-5::10,10169-02-5,1,True
pair::10169-02-5::15630-89-4::t2,10169-02-5,15630-89-4,sec::10169-02-5::2,10169-02-5,3,True
pair::10169-02-5::15630-89-4::t2,10169-02-5,15630-89-4,sec::15630-89-4::10,15630-89-4,7,True
pair::10169-02-5::15630-89-4::t2,10169-02-5,15630-89-4,sec::15630-89-4::2,15630-89-4,4,True
pair::10169-02-5::15630-89-4::t3,10169-02-5,15630-89-4,sec::10169-02-5::10,10169-02-5,1,True
pair::10169-02-5::15630-89-4::t3,10169-02-5,15630-89-4,sec::10169-02-5::2,10169-02-5,4,True
pair::10169-02-5::15630-89-4::t3,10169-02-5,15630-89-4,sec::15630-89-4::10,15630-89-4,3,True
pair::10169-02-5::15630-89-4::t3,10169-02-5,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::10169-02-5::15630-89-4::t4,10169-02-5,15630-89-4,sec::10169-02-5::10,10169-02-5,1,True
pair::10169-02-5::15630-89-4::t4,10169-02-5,15630-89-4,sec::10169-02-5::2,10169-02-5,2,True
pair::10169-02-5::15630-89-4::t4,10169-02-5,15630-89-4,sec::15630-89-4::10,15630-89-4,3,True
pair::10169-02-5::15630-89-4::t4,10169-02-5,15630-89-4,sec::15630-89-4::2,15630-89-4,5,True
pair::105-16-8::7722-64-7::t0,105-16-8,7722-64-7,sec::105-16-8::10,105-16-8,1,True
pair::105-16-8::7722-64-7::t0,105-16-8,7722-64-7,sec::105-16-8::2::p1,105-16-8,3,True
pair::105-16-8::7722-64-7::t0,105-16-8,7722-64-7,sec::105-16-8::2::p2,105-16-8,,True
pair::105-16-8::7722-64-7::t0,105-16-8,7722-64-7,sec::7722-64-7::10,7722-64-7,2,True
pair::105-16-8::7722-64-7::t0,105-16-8,7722-64-7,sec::7722-64-7::2,7722-64-7,10,True
pair::105-16-8::7722-64-7::t1,105-16-8,7722-64-7,sec::105-16-8::10,105-16-8,3,True
pair::105-16-8::7722-64-7::t1,105-16-8,7722-64-7,sec::105-16-8::2::p1,105-16-8,6,True
pair::105-16-8::7722-64-7::t1,105-16-8,7722-64-7,sec::105-16-8::2::p2,105-16-8,,True
pair::105-16-8::7722-64-7::t1,105-16-8,7722-64-7,sec::7722-64-7::10,7722-64-7,1,True
pair::105-16-8::7722-64-7::t1,105-16-8,7722-64-7,sec::7722-64-7::2,7722-64-7,2,True
pair::105-16-8::7722-64-7::t2,105-16-8,7722-64-7,sec::105-16-8::10,105-16-8,4,True
pair::105-16-8::7722-64-7::t2,105-16-8,7722-64-7,sec::105-16-8::2::p1,105-16-8,1,True
pair::105-16-8::7722-64-7::t2,105-16-8,7722-64-7,sec::105-16-8::2::p2,105-16-8,,True
pair::105-16-8::7722-64-7::t2,105-16-8,7722-64-7,sec::7722-64-7::10,7722-64-7,3,True
pair::105-16-8::7722-64-7::t2,105-16-8,7722-64-7,sec::7722-64-7::2,7722-64-7,2,True
pair::105-16-8::7722-64-7::t3,105-16-8,7722-64-7,sec::105-16-8::10,105-16-8,2,True
pair::105-16-8::7722-64-7::t3,105-16-8,7722-64-7,sec::105-16-8::2::p1,105-16-8,3,True
pair::105-16-8::7722-64-7::t3,105-16-8,7722-64-7,sec::105-16-8::2::p2,105-16-8,,True
pair::105-16-8::7722-64-7::t3,105-16-8,7722-64-7,sec::7722-64-7::10,7722-64-7,1,True
pair::105-16-8::7722-64-7::t3,105-16-8,7722-64-7,sec::7722-64-7::2,7722-64-7,15,True
pair::105-16-8::7722-64-7::t4,105-16-8,7722-64-7,sec::105-16-8::10,105-16-8,3,True
pair::105-16-8::7722-64-7::t4,105-16-8,7722-64-7,sec::105-16-8::2::p1,105-16-8,4,True
pair::105-16-8::7722-64-7::t4,105-16-8,7722-64-7,sec::105-16-8::2::p2,105-16-8,,True
pair::105-16-8::7722-64-7::t4,105-16-8,7722-64-7,sec::7722-64-7::10,7722-64-7,1,True
pair::105-16-8::7722-64-7::t4,105-16-8,7722-64-7,sec::7722-64-7::2,7722-64-7,2,True
pair::10034-81-8::7440-02-0::t0,10034-81-8,7440-02-0,sec::10034-81-8::10,10034-81-8,1,False
pair::10034-81-8::7440-02-0::t0,10034-81-8,7440-02-0,sec::10034-81-8::2,10034-81-8,5,False
pair::10034-81-8::7440-02-0::t0,10034-81-8,7440-02-0,sec::7440-02-0::10,7440-02-0,3,False
pair::10034-81-8::7440-02-0::t0,10034-81-8,7440-02-0,sec::7440-02-0::2,7440-02-0,,False
pair::10034-81-8::7440-02-0::t1,10034-81-8,7440-02-0,sec::10034-81-8::10,10034-81-8,1,False
pair::10034-81-8::7440-02-0::t1,10034-81-8,7440-02-0,sec::10034-81-8::2,10034-81-8,3,False
pair::10034-81-8::7440-02-0::t1,10034-81-8,7440-02-0,sec::7440-02-0::10,7440-02-0,2,False
pair::10034-81-8::7440-02-0::t1,10034-81-8,7440-02-0,sec::7440-02-0::2,7440-02-0,8,False
pair::10034-81-8::7440-02-0::t2,10034-81-8,7440-02-0,sec::10034-81-8::10,10034-81-8,1,False
pair::10034-81-8::7440-02-0::t2,10034-81-8,7440-02-0,sec::10034-81-8::2,10034-81-8,2,False
pair::10034-81-8::7440-02-0::t2,10034-81-8,7440-02-0,sec::7440-02-0::10,7440-02-0,8,False
pair::10034-81-8::7440-02-0::t2,10034-81-8,7440-02-0,sec::7440-02-0::2,7440-02-0,,False
pair::10034-81-8::7440-02-0::t3,10034-81-8,7440-02-0,sec::10034-81-8::10,10034-81-8,1,False
pair::10034-81-8::7440-02-0::t3,10034-81-8,7440-02-0,sec::10034-81-8::2,10034-81-8,,False
pair::10034-81-8::7440-02-0::t3,10034-81-8,7440-02-0,sec::7440-02-0::10,7440-02-0,2,False
pair::10034-81-8::7440-02-0::t3,10034-81-8,7440-02-0,sec::7440-02-0::2,7440-02-0,,False
pair::10034-81-8::7440-02-0::t4,10034-81-8,7440-02-0,sec::10034-81-8::10,10034-81-8,1,False
pair::10034-81-8::7440-02-0::t4,10034-81-8,7440-02-0,sec::10034-81-8::2,10034-81-8,3,False
pair::10034-81-8::7440-02-0::t4,10034-81-8,7440-02-0,sec::7440-02-0::10,7440-02-0,2,False
pair::10034-81-8::7440-02-0::t4,10034-81-8,7440-02-0,sec::7440-02-0::2,7440-02-0,,False
pair::13007-92-6::144-55-8::t0,13007-92-6,144-55-8,sec::13007-92-6::10,13007-92-6,1,True
pair::13007-92-6::144-55-8::t0,13007-92-6,144-55-8,sec::13007-92-6::2,13007-92-6,4,True
pair::13007-92-6::144-55-8::t0,13007-92-6,144-55-8,sec::144-55-8::10,144-55-8,2,True
pair::13007-92-6::144-55-8::t0,13007-92-6,144-55-8,sec::144-55-8::2,144-55-8,5,True
pair::13007-92-6::144-55-8::t1,13007-92-6,144-55-8,sec::13007-92-6::10,13007-92-6,1,True
pair::13007-92-6::144-55-8::t1,13007-92-6,144-55-8,sec::13007-92-6::2,13007-92-6,3,True
pair::13007-92-6::144-55-8::t1,13007-92-6,144-55-8,sec::144-55-8::10,144-55-8,2,True
pair::13007-92-6::144-55-8::t1,13007-92-6,144-55-8,sec::144-55-8::2,144-55-8,4,True
pair::13007-92-6::144-55-8::t2,13007-92-6,144-55-8,sec::13007-92-6::10,13007-92-6,1,True
pair::13007-92-6::144-55-8::t2,13007-92-6,144-55-8,sec::13007-92-6::2,13007-92-6,2,True
pair::13007-92-6::144-55-8::t2,13007-92-6,144-55-8,sec::144-55-8::10,144-55-8,3,True
pair::13007-92-6::144-55-8::t2,13007-92-6,144-55-8,sec::144-55-8::2,144-55-8,6,True
pair::13007-92-6::144-55-8::t3,13007-92-6,144-55-8,sec::13007-92-6::10,13007-92-6,1,True
pair::13007-92-6::144-55-8::t3,13007-92-6,144-55-8,sec::13007-92-6::2,13007-92-6,4,True
pair::13007-92-6::144-55-8::t3,13007-92-6,144-55-8,sec::144-55-8::10,144-55-8,2,True
pair::13007-92-6::144-55-8::t3,13007-92-6,144-55-8,sec::144-55-8::2,144-55-8,8,True
pair::13007-92-6::144-55-8::t4,13007-92-6,144-55-8,sec::13007-92-6::10,13007-92-6,2,True
pair::13007-92-6::144-55-8::t4,13007-92-6,144-55-8,sec::13007-92-6::2,13007-92-6,1,True
pair::13007-92-6::144-55-8::t4,13007-92-6,144-55-8,sec::144-55-8::10,144-55-8,3,True
pair::13007-92-6::144-55-8::t4,13007-92-6,144-55-8,sec::144-55-8::2,144-55-8,5,True
pair::100-00-5::107-97-1::t0,100-00-5,107-97-1,sec::100-00-5::10,100-00-5,1,True
pair::100-00-5::107-97-1::t0,100-00-5,107-97-1,sec::100-00-5::2::p1,100-00-5,7,True
pair::100-00-5::107-97-1::t0,100-00-5,107-97-1,sec::100-00-5::2::p2,100-00-5,,True
pair::100-00-5::107-97-1::t0,100-00-5,107-97-1,sec::107-97-1::10,107-97-1,9,True
